epoch,learning_rate,loss,mae,r_square,val_loss,val_mae,val_r_square
0,0.0005000000237487257,0.6832557320594788,0.6156070828437805,0.3672564625740051,0.5318112969398499,0.5426657795906067,0.5080704689025879
1,0.0005000000237487257,0.4848927855491638,0.5094889402389526,0.5656235814094543,0.48774591088294983,0.5146182775497437,0.5531381964683533
2,0.0005000000237487257,0.4420791566371918,0.47907915711402893,0.608460545539856,0.5279162526130676,0.5321118235588074,0.5120562314987183
3,0.0005000000237487257,0.4117211699485779,0.4572112560272217,0.6387755870819092,0.5106763243675232,0.5290075540542603,0.5296332836151123
4,0.0005000000237487257,0.39333009719848633,0.4473130702972412,0.6571242809295654,0.5394501686096191,0.5359403491020203,0.5001636743545532
5,0.0005000000237487257,0.3737170398235321,0.43471211194992065,0.6766831278800964,0.5208262801170349,0.5260239243507385,0.5191665291786194
6,0.0005000000237487257,0.3650953471660614,0.42678844928741455,0.6852531433105469,0.5347167253494263,0.5453309416770935,0.5049053430557251
7,0.0005000000237487257,0.348359078168869,0.4159177541732788,0.7019104957580566,0.5028887391090393,0.5169957280158997,0.5373539924621582
8,0.0005000000237487257,0.3402723968029022,0.4091763198375702,0.7099431753158569,0.5338737368583679,0.5310276746749878,0.5056145191192627
9,0.0005000000237487257,0.3287806510925293,0.40000179409980774,0.7213280200958252,0.5327427387237549,0.5286203622817993,0.5066450834274292
10,0.0005000000237487257,0.32851505279541016,0.40189942717552185,0.7215056419372559,0.4840579926967621,0.5172637104988098,0.5563350915908813
11,0.0005000000237487257,0.31303203105926514,0.38907185196876526,0.736870527267456,0.5139285922050476,0.5137701630592346,0.5256606340408325
12,0.0005000000237487257,0.3096904456615448,0.3849283754825592,0.7400800585746765,0.5112824440002441,0.5168152451515198,0.528221607208252
13,0.0005000000237487257,0.2970433831214905,0.3768211603164673,0.7525804042816162,0.5595183968544006,0.5277549624443054,0.47877752780914307
14,0.0005000000237487257,0.2925797998905182,0.3750074803829193,0.7568532824516296,0.5173926949501038,0.5237627625465393,0.5216256380081177
15,0.0005000000237487257,0.29026004672050476,0.3717687427997589,0.7590243220329285,0.5116015076637268,0.5234535932540894,0.5274134874343872
16,0.0005000000237487257,0.2833552062511444,0.3684282898902893,0.7658138275146484,0.49827876687049866,0.5046283006668091,0.5409209728240967
17,0.0005000000237487257,0.27827900648117065,0.3620431423187256,0.770767092704773,0.5226953029632568,0.5231497883796692,0.5158573389053345
18,0.0005000000237487257,0.27315014600753784,0.3588830530643463,0.7757852077484131,0.510959804058075,0.507606565952301,0.5276907682418823
19,0.0005000000237487257,0.26852813363075256,0.3560963273048401,0.7802322506904602,0.5271932482719421,0.523698627948761,0.5108975172042847
20,0.0005000000237487257,0.26584306359291077,0.35338714718818665,0.7827408313751221,0.5118448138237,0.5054250359535217,0.5264109373092651
