epoch,learning_rate,loss,mae,r_square,val_loss,val_mae,val_r_square
0,0.0005000000237487257,0.47905707359313965,0.5093874335289001,0.5573512315750122,0.5114091038703918,0.5390973687171936,0.5144541263580322
1,0.0005000000237487257,0.35766392946243286,0.4363248944282532,0.6786794662475586,0.5254154205322266,0.5519562363624573,0.5001473426818848
2,0.0005000000237487257,0.31000208854675293,0.4024850130081177,0.7263549566268921,0.5776808261871338,0.5888209342956543,0.44674092531204224
3,0.0005000000237487257,0.27715763449668884,0.37695276737213135,0.7591840028762817,0.5522638559341431,0.5707964301109314,0.47273027896881104
4,0.0005000000237487257,0.24653179943561554,0.3535272479057312,0.7898516654968262,0.5547496676445007,0.5701203942298889,0.4702357053756714
5,0.0005000000237487257,0.22557887434959412,0.3347182869911194,0.8108102679252625,0.6254560351371765,0.6003111004829407,0.3979867100715637
6,0.0005000000237487257,0.2149968147277832,0.3240635097026825,0.821392834186554,0.5958528518676758,0.5808031558990479,0.4281846880912781
7,0.0005000000237487257,0.19508524239063263,0.30658602714538574,0.8412991762161255,0.6528381109237671,0.6021155118942261,0.3699689507484436
8,0.0005000000237487257,0.18006697297096252,0.292220801115036,0.8563100099563599,0.623346745967865,0.5901491641998291,0.40007734298706055
9,0.0005000000237487257,0.17290925979614258,0.2852211594581604,0.8634480834007263,0.6475188136100769,0.6034477949142456,0.37534987926483154
10,0.0005000000237487257,0.16673211753368378,0.2774287760257721,0.8696101903915405,0.6512918472290039,0.6066647171974182,0.37147730588912964
11,0.0005000000237487257,0.15703058242797852,0.2676984667778015,0.879313588142395,0.6797562837600708,0.6138255596160889,0.34240633249282837
12,0.0005000000237487257,0.1501038372516632,0.2603369951248169,0.8862324357032776,0.6715152859687805,0.6155980825424194,0.3507947325706482
13,0.0005000000237487257,0.14470580220222473,0.2543683350086212,0.8915937542915344,0.6767587065696716,0.6171709299087524,0.34540170431137085
14,0.0005000000237487257,0.14327456057071686,0.25232037901878357,0.8930097818374634,0.7159396409988403,0.6316788792610168,0.30535346269607544
15,0.0005000000237487257,0.13421587646007538,0.242214635014534,0.902051568031311,0.680203914642334,0.6235206127166748,0.3418477773666382
16,0.0002500000118743628,0.11360146850347519,0.2151004821062088,0.9226500391960144,0.6904972195625305,0.6306750178337097,0.3312966823577881
17,0.0002500000118743628,0.10958967357873917,0.21003109216690063,0.9266241192817688,0.6829429268836975,0.6297671794891357,0.33897852897644043
18,0.0002500000118743628,0.10595537722110748,0.20454613864421844,0.9302160143852234,0.6680706739425659,0.6221957206726074,0.3541296720504761
19,0.0002500000118743628,0.10299661010503769,0.20085851848125458,0.9331253170967102,0.686724841594696,0.633368194103241,0.3350045084953308
20,0.0002500000118743628,0.10244301706552505,0.20077826082706451,0.9336262941360474,0.6927531957626343,0.632547914981842,0.32879793643951416
21,0.0002500000118743628,0.09931186586618423,0.1962210088968277,0.9367136359214783,0.6953273415565491,0.6329330205917358,0.326124906539917
22,0.0002500000118743628,0.09726988524198532,0.1923823356628418,0.9386996626853943,0.6816871762275696,0.6259030103683472,0.33999836444854736
23,0.0002500000118743628,0.09638970345258713,0.19263356924057007,0.9395251274108887,0.6858735680580139,0.6281315684318542,0.33566343784332275
24,0.0002500000118743628,0.09458861500024796,0.18902082741260529,0.9412635564804077,0.6717914938926697,0.619997501373291,0.3499888777732849
25,0.0002500000118743628,0.09347115457057953,0.18673789501190186,0.9423211216926575,0.7038152813911438,0.6411837339401245,0.3171970844268799
26,0.0002500000118743628,0.09265585988759995,0.18536630272865295,0.9430765509605408,0.6675663590431213,0.6207913756370544,0.3541974425315857
27,0.0002500000118743628,0.09025193005800247,0.18228814005851746,0.9454286098480225,0.6745222806930542,0.6256641745567322,0.3470093011856079
28,0.0002500000118743628,0.09024021774530411,0.18172986805438995,0.9453750848770142,0.6810355186462402,0.6220564246177673,0.34030681848526
29,0.0002500000118743628,0.08853406459093094,0.17995408177375793,0.9470278024673462,0.6690711379051208,0.6233782172203064,0.35247480869293213
30,0.0002500000118743628,0.08921558409929276,0.17929188907146454,0.9462945461273193,0.6780341267585754,0.6261019110679626,0.3432627320289612
31,0.0001250000059371814,0.08159239590167999,0.1672137975692749,0.9538737535476685,0.6806061863899231,0.6288725137710571,0.3405997157096863
32,0.0001250000059371814,0.08008624613285065,0.1647762954235077,0.9553434252738953,0.6803847551345825,0.6281029582023621,0.3407835364341736
33,0.0001250000059371814,0.07735346257686615,0.1601364016532898,0.9580369591712952,0.695699155330658,0.6350933313369751,0.32509666681289673
34,0.0001250000059371814,0.07627850025892258,0.15832598507404327,0.9590715169906616,0.6896561980247498,0.6343189477920532,0.3312222361564636
35,0.0001250000059371814,0.07615561783313751,0.1585538536310196,0.9591475129127502,0.6902069449424744,0.631908118724823,0.33061492443084717
36,0.0001250000059371814,0.07449427247047424,0.15526549518108368,0.9607658386230469,0.6939297914505005,0.6340152025222778,0.3267620801925659
37,0.0001250000059371814,0.07457047700881958,0.1550215631723404,0.9606431722640991,0.6927935481071472,0.6352435946464539,0.3278738856315613
38,0.0001250000059371814,0.0739835649728775,0.1536833941936493,0.9611800909042358,0.6765618920326233,0.6235570907592773,0.3444123864173889
39,0.0001250000059371814,0.07350815087556839,0.15312805771827698,0.9616096615791321,0.6926385164260864,0.6327291131019592,0.3279363512992859
40,0.0001250000059371814,0.07289649546146393,0.15196973085403442,0.9621756076812744,0.686821460723877,0.6301175355911255,0.3338415026664734
