epoch,learning_rate,loss,mae,r_square,val_loss,val_mae,val_r_square
0,0.0005000000237487257,1.0451927185058594,0.7954779267311096,0.00516819953918457,0.9364337921142578,0.7465053200721741,0.09428983926773071
1,0.0005000000237487257,0.9540438652038574,0.7592230439186096,0.09618443250656128,0.88285893201828,0.7287116050720215,0.14892226457595825
2,0.0005000000237487257,0.9109867811203003,0.7424813508987427,0.13911837339401245,0.9156388640403748,0.73749840259552,0.1152958869934082
3,0.0005000000237487257,0.8925227522850037,0.7334060668945312,0.15744775533676147,0.8918166756629944,0.7456725239753723,0.13948428630828857
4,0.0005000000237487257,0.8721861839294434,0.7242906093597412,0.17762994766235352,0.8670393228530884,0.7277503609657288,0.16465073823928833
5,0.0005000000237487257,0.8567537665367126,0.7167062163352966,0.19291824102401733,0.8713030815124512,0.7181122303009033,0.16017615795135498
6,0.0005000000237487257,0.8394439816474915,0.7082207202911377,0.2101312279701233,0.8674535751342773,0.7172838449478149,0.16399580240249634
7,0.0005000000237487257,0.8173230886459351,0.6962096095085144,0.23220354318618774,0.8410439491271973,0.7098726630210876,0.19093817472457886
8,0.0005000000237487257,0.8032716512680054,0.6878960132598877,0.24615055322647095,0.8156489729881287,0.7004597783088684,0.21683287620544434
9,0.0005000000237487257,0.7641235589981079,0.6714457869529724,0.28528088331222534,0.7922899723052979,0.6865965127944946,0.24073690176010132
10,0.0005000000237487257,0.7353076338768005,0.654319167137146,0.31411993503570557,0.7531554698944092,0.6628978848457336,0.2807547450065613
11,0.0005000000237487257,0.7078971266746521,0.6348841786384583,0.34160518646240234,0.7437466382980347,0.6680392026901245,0.2904672622680664
12,0.0005000000237487257,0.6738812327384949,0.618297278881073,0.3757057785987854,0.6894218921661377,0.643362283706665,0.3460378646850586
13,0.0005000000237487257,0.6317759156227112,0.5922583341598511,0.4178365468978882,0.6532692909240723,0.6176263093948364,0.38297003507614136
14,0.0005000000237487257,0.598430871963501,0.5746634602546692,0.4511033892631531,0.6155622601509094,0.6090855598449707,0.4213836193084717
15,0.0005000000237487257,0.5792975425720215,0.5614515542984009,0.4700877070426941,0.6014718413352966,0.5990322828292847,0.4356308579444885
16,0.0005000000237487257,0.5640984773635864,0.5517210364341736,0.485106885433197,0.5922887921333313,0.5727304220199585,0.4447993040084839
17,0.0005000000237487257,0.5542574524879456,0.548399806022644,0.4947238564491272,0.5622523427009583,0.5684950947761536,0.47526079416275024
18,0.0005000000237487257,0.544439435005188,0.5407383441925049,0.5043089985847473,0.5963954329490662,0.5948888659477234,0.4401141405105591
19,0.0005000000237487257,0.5357840061187744,0.5363471508026123,0.5127084851264954,0.5537684559822083,0.5656768083572388,0.48340320587158203
20,0.0005000000237487257,0.5300736427307129,0.5338599681854248,0.5181566476821899,0.5631775259971619,0.5702399015426636,0.4735230803489685
21,0.0005000000237487257,0.5211723446846008,0.5261494517326355,0.5267714262008667,0.5489642024040222,0.5543096661567688,0.4877658486366272
22,0.0005000000237487257,0.5271959900856018,0.5286477208137512,0.5204612016677856,0.5701481699943542,0.5775336027145386,0.46578842401504517
