epoch,learning_rate,loss,mae,r_square,val_loss,val_mae,val_r_square
0,0.0005000000237487257,0.9788457155227661,0.7897716164588928,0.021154284477233887,0.9141531586647034,0.7633548974990845,0.06565839052200317
1,0.0005000000237487257,0.9463240504264832,0.7671701908111572,0.053675949573516846,0.9036416411399841,0.7531441450119019,0.07640200853347778
2,0.0005000000237487257,0.9504960179328918,0.7715909481048584,0.049503982067108154,0.9026334881782532,0.7544620633125305,0.07743245363235474
3,0.0005000000237487257,0.94268798828125,0.7705110907554626,0.05731201171875,0.9046820998191833,0.7561440467834473,0.07533854246139526
4,0.0005000000237487257,0.945701539516449,0.7656756639480591,0.054298460483551025,0.9132124185562134,0.7553772926330566,0.066619873046875
5,0.0005000000237487257,0.9503994584083557,0.7737442255020142,0.04960054159164429,0.9088524580001831,0.7565993070602417,0.07107609510421753
6,0.0005000000237487257,0.9407585859298706,0.7689492702484131,0.059241414070129395,0.9075058698654175,0.7572280764579773,0.07245248556137085
7,0.0005000000237487257,0.9328106045722961,0.7697442173957825,0.06718939542770386,0.9040219783782959,0.7544487118721008,0.07601332664489746
8,0.0005000000237487257,0.9436865448951721,0.7654017210006714,0.05631345510482788,0.9105225205421448,0.7540027499198914,0.06936925649642944
9,0.0005000000237487257,0.9309194684028625,0.7587679624557495,0.06908053159713745,0.9065165519714355,0.7533629536628723,0.07346361875534058
10,0.0005000000237487257,0.9378591775894165,0.7704739570617676,0.062140822410583496,0.9069585800170898,0.7542614936828613,0.07301187515258789
11,0.0005000000237487257,0.9350317120552063,0.7659225463867188,0.0649682879447937,0.9046162366867065,0.753631591796875,0.07540589570999146
12,0.0005000000237487257,0.9371281266212463,0.7673048377037048,0.06287187337875366,0.9015153646469116,0.7552436590194702,0.07857531309127808
13,0.0005000000237487257,0.9289324879646301,0.7664458155632019,0.07106751203536987,0.9001416563987732,0.7575105428695679,0.0799793004989624
14,0.0005000000237487257,0.9335812926292419,0.7650699615478516,0.06641870737075806,0.9029700756072998,0.7532817125320435,0.07708841562271118
15,0.0005000000237487257,0.9390988945960999,0.7685859203338623,0.060901105403900146,0.9131876230239868,0.7579851746559143,0.06664526462554932
16,0.0005000000237487257,0.9357895255088806,0.7668612599372864,0.06421047449111938,0.9038488268852234,0.7527751922607422,0.0761902928352356
17,0.0005000000237487257,0.9256112575531006,0.7583222389221191,0.07438874244689941,0.9048240780830383,0.7502646446228027,0.07519352436065674
18,0.0005000000237487257,0.9410712122917175,0.7725702524185181,0.05892878770828247,0.9064072370529175,0.7582119703292847,0.07357537746429443
19,0.0005000000237487257,0.937712550163269,0.7700426578521729,0.06228744983673096,0.9069073796272278,0.7575363516807556,0.07306420803070068
20,0.0005000000237487257,0.9353821873664856,0.7639938592910767,0.0646178126335144,0.903638482093811,0.7549446225166321,0.07640528678894043
21,0.0005000000237487257,0.9292508363723755,0.7617978453636169,0.07074916362762451,0.9010601043701172,0.7533318996429443,0.07904058694839478
22,0.0005000000237487257,0.935937762260437,0.7675655484199524,0.06406223773956299,0.9029712080955505,0.7578366994857788,0.07708728313446045
23,0.0005000000237487257,0.934243381023407,0.767833948135376,0.06575661897659302,0.9079814553260803,0.7604243159294128,0.07196635007858276
24,0.0005000000237487257,0.9350830912590027,0.7659273743629456,0.06491690874099731,0.9084202647209167,0.7551100850105286,0.07151788473129272
25,0.0005000000237487257,0.9356848001480103,0.7643113732337952,0.06431519985198975,0.9058550596237183,0.7566248178482056,0.07413977384567261
